id,application_area,web_surface,meal_production_step,form_key,source_type,source_file,source_path,context,message_key,message_en,message_fr,message_nl,notes,duplicate_group,duplicate_count
UFM-1445,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 177,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:177,Do not ignore damaged boards.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1446,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 179,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:179,Do not ignore dirt or grease buildup.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1447,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 18,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:18,Cooks are responsible. Volunteers may help under supervision.,,,Template text extracted as source language only; placeholders/directives were removed.,D165,2
UFM-1448,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 181,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:181,Do not ignore pest signs or traps.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1449,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 188,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:188,Monthly,,,Template text extracted as source language only; placeholders/directives were removed.,D067,2
UFM-1450,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 194,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:194,Defrost & deep clean freezers.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1451,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 196,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:196,Clean pantry shelves.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1452,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 198,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:198,Discard damaged boards.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1453,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 20,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:20,Third party service providers may participate in some specific activities.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1454,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 200,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:200,Descale dishwasher.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1455,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 202,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:202,Deep clean exhaust hood (including hard-to-reach areas).,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1456,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 206,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:206,Do not,,,Template text extracted as source language only; placeholders/directives were removed.,D170,5
UFM-1457,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 209,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:209,Do not wait for heavy ice buildup.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1458,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 211,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:211,Do not allow grease buildup in exhaust hood.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1459,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 22,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:22,Kitchen Manager provides daily oversight.,,,Template text extracted as source language only; placeholders/directives were removed.,D166,2
UFM-1460,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 24,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:24,Operations Manager holds overall accountability.,,,Template text extracted as source language only; placeholders/directives were removed.,D167,2
UFM-1461,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 31,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:31,Important,,,Template text extracted as source language only; placeholders/directives were removed.,D168,2
UFM-1462,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 34,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:34,"Daily, weekly and monthly cleaning activities must be recorded in the Storage and Cleaning Checks app.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1463,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 36,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:36,"Daily cleaning is done after each shift, AM and PM.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1464,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 38,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:38,Weekly and monthly cleaning follow the Cleaning Schedule. Any change to the person responsible for weekly or monthly cleaning must be requested and approved by the Kitchen Manager or Operations Manager.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1465,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 40,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:40,"If a cleaning activity could not be completed, inform the next shift and the Kitchen Manager or Operations Manager.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1466,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 42,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:42,"Immediately inform Kitchen Manager or Operations Manager when cleaning products, bin bags, tissues are running low and/or cleaning cloth or equipment needs to be repaired/replaced.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1467,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 44,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:44,Any issue → record in the app and inform Kitchen Manager or Operations Manager immediately.,,,Template text extracted as source language only; placeholders/directives were removed.,D169,2
UFM-1468,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 50,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:50,General rules,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1469,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 56,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:56,Wash hands before & after cleaning.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1470,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 58,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:58,Use only food-safe detergent / degreaser / disinfectant products.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1471,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 60,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:60,Use clean water.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1472,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 62,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:62,Respect product dosage and contact time.,,,Template text extracted as source language only; placeholders/directives were removed.,,
